tconst,rt_id,rt_movie_title,rt_year,rt_tomatometer_rating,rt_tomatometer_count,rt_audience_rating,rt_audience_count,rt_runtime_minutes,rt_high,rt_certified_fresh,candidate_count,year_diff,runtime_diff
tt0056592,15323,To Kill A Mockingbird,1962.0,92,59,93.0,178996.0,130.0,1.0,1,1,0.0,1.0
tt0056825,2509,America America,1963.0,63,8,85.0,968.0,174.0,0.0,0,1,0.0,0.0
tt0056860,3137,Beach Party,1963.0,43,7,43.0,450.0,101.0,0.0,0,1,0.0,0.0
tt0056868,3424,Billy Liar,1963.0,100,14,84.0,2691.0,94.0,1.0,0,1,0.0,4.0
tt0056983,5104,Dementia 13,1963.0,65,23,35.0,4151.0,75.0,0.0,0,1,0.0,0.0
tt0057012,5419,Dr. Strangelove Or How I Learned to Stop Worrying and Love the Bomb,1964.0,98,87,94.0,209243.0,95.0,1.0,1,1,0.0,0.0
tt0057163,494,Hud,1963.0,82,28,89.0,8402.0,108.0,1.0,0,1,0.0,4.0
tt0057360,10382,A New Kind of Love,1963.0,14,7,51.0,1913.0,110.0,0.0,0,1,0.0,0.0
tt0057490,12319,The Servant,1964.0,86,28,90.0,3362.0,112.0,1.0,0,1,1.0,4.0
tt0057578,15209,This Sporting Life,1963.0,95,20,87.0,1892.0,134.0,1.0,0,1,0.0,0.0
tt0057935,4240,Charulata,1964.0,93,28,91.0,896.0,117.0,1.0,0,1,0.0,0.0
tt0058092,5997,Father Goose,1964.0,79,14,86.0,9262.0,116.0,1.0,0,1,0.0,2.0
tt0058213,7596,"Hush...Hush, Sweet Charlotte",1964.0,81,27,85.0,8093.0,150.0,1.0,0,1,0.0,17.0
tt0058331,9586,Mary Poppins,1964.0,100,50,86.0,682310.0,139.0,1.0,1,1,0.0,0.0
tt0058390,14596,The Naked Kiss,1964.0,93,14,81.0,3148.0,92.0,1.0,0,1,0.0,2.0
tt0058404,10438,The Night of the Iguana,1964.0,71,14,85.0,4616.0,120.0,0.0,0,1,0.0,5.0
tt0058440,10910,Pajama Party,1964.0,33,9,33.0,1402.0,82.0,0.0,0,1,0.0,0.0
tt0058576,12330,Seven Days in May,1964.0,91,22,89.0,3036.0,117.0,1.0,0,1,0.0,1.0
tt0058586,710,A Shot in the Dark,1964.0,93,30,87.0,17936.0,101.0,1.0,0,1,0.0,1.0
tt0058777,16635,Zulu,1964.0,95,21,91.0,30170.0,139.0,1.0,0,1,0.0,1.0
tt0058898,2480,Alphaville,1965.0,91,46,81.0,13102.0,100.0,1.0,1,1,0.0,1.0
tt0058962,3187,The Bedford Incident,1965.0,86,14,76.0,1239.0,102.0,1.0,0,1,0.0,0.0
tt0058997,3941,Bunny Lake Is Missing,1965.0,86,14,78.0,2526.0,107.0,1.0,0,1,0.0,0.0
tt0059012,4312,Chimes at Midnight,1965.0,98,46,85.0,2448.0,115.0,1.0,1,1,0.0,4.0
tt0059037,4371,The Cincinnati Kid,1965.0,85,20,78.0,5988.0,113.0,1.0,0,1,0.0,11.0
tt0059124,5415,Dr. Goldfoot and the Bikini Machine,1965.0,29,7,43.0,1867.0,88.0,0.0,0,1,0.0,0.0
tt0059126,5421,Dr. Who and the Daleks,1965.0,47,17,41.0,2081.0,78.0,0.0,0,1,0.0,4.0
tt0059221,14144,The Ghost and Mr. Chicken,1966.0,67,6,75.0,8412.0,90.0,0.0,0,1,0.0,0.0
tt0059260,3151,Help!,1965.0,88,26,86.0,28079.0,90.0,1.0,0,1,0.0,2.0
tt0059309,7809,In Harm's Way,1965.0,42,12,81.0,6179.0,165.0,0.0,0,1,0.0,0.0
tt0059377,8672,Lady L,1965.0,29,7,32.0,101.0,107.0,0.0,0,1,0.0,10.0
tt0059712,12477,Ship of Fools,1965.0,72,18,78.0,1170.0,52.0,0.0,0,1,0.0,97.0
tt0059740,12829,The Sons of Katie Elder,1965.0,100,11,81.0,10144.0,122.0,1.0,0,1,0.0,0.0
tt0060138,3011,Au Hasard Balthazar,1966.0,100,42,86.0,6956.0,95.0,1.0,1,1,0.0,0.0
tt0060666,9503,Manos: The Hands of Fate,1966.0,0,14,20.0,8221.0,74.0,0.0,0,1,0.0,4.0
tt0060668,9522,Marat/Sade,,92,13,79.0,156.0,115.0,1.0,0,1,,4.0
tt0060908,8505,King of Hearts,1967.0,94,17,88.0,3915.0,101.0,1.0,0,1,1.0,1.0
tt0060934,12114,The Sand Pebbles,1966.0,94,16,89.0,5628.0,179.0,1.0,0,1,0.0,3.0
tt0061189,16299,The Wild Angels,1966.0,63,19,46.0,1838.0,124.0,0.0,0,1,0.0,31.0
tt0061395,3247,Belle de Jour,1968.0,96,54,86.0,4123.0,105.0,1.0,1,1,1.0,5.0
tt0061407,749,The Taming of the Shrew,1967.0,86,22,74.0,7865.0,126.0,1.0,0,1,0.0,4.0
tt0061418,3675,Bonnie and Clyde,1967.0,88,58,88.0,56498.0,111.0,1.0,1,1,0.0,0.0
tt0061452,350,Casino Royale,1967.0,26,38,35.0,33148.0,150.0,0.0,0,1,0.0,19.0
tt0061512,4631,Cool Hand Luke,1967.0,100,49,95.0,63597.0,126.0,1.0,1,1,0.0,1.0
tt0061619,5617,El Dorado,1967.0,100,21,87.0,12662.0,126.0,1.0,0,1,1.0,0.0
tt0061791,7555,How to Succeed in Business Without Really Trying,1967.0,92,12,82.0,4368.0,121.0,1.0,0,1,0.0,0.0
tt0061796,7593,Hurry Sundown,1967.0,25,8,30.0,140.0,146.0,0.0,0,1,0.0,0.0
tt0062138,645,Point Blank,1967.0,94,35,84.0,7600.0,92.0,1.0,0,2,0.0,0.0
tt0062229,8808,Le samouraï,,100,30,94.0,14181.0,103.0,1.0,0,1,,2.0
tt0062467,15937,Wait Until Dark,1967.0,95,20,91.0,17063.0,108.0,1.0,0,1,0.0,0.0
tt0062844,4807,Custer of the West,1967.0,25,8,32.0,818.0,120.0,0.0,0,1,0.0,20.0
tt0062898,5301,Doctor Faustus,1968.0,10,10,30.0,1519.0,92.0,0.0,0,1,1.0,1.0
tt0062952,5895,Faces,1968.0,87,23,88.0,5612.0,129.0,1.0,0,1,0.0,1.0
tt0062979,6180,Flesh,,67,9,51.0,2221.0,90.0,0.0,0,1,,1.0
tt0062994,6463,Funny Girl,1968.0,93,44,85.0,19848.0,155.0,1.0,1,1,0.0,4.0
tt0063050,7174,The Heart Is a Lonely Hunter,1968.0,100,8,86.0,928.0,123.0,1.0,0,1,0.0,0.0
tt0063374,623,The Odd Couple,1968.0,100,34,89.0,31369.0,105.0,1.0,0,1,0.0,0.0
tt0063456,11354,Pretty Poison,1968.0,100,6,71.0,956.0,89.0,1.0,0,1,0.0,0.0
tt0063483,11538,"Rachel, Rachel",1968.0,86,7,77.0,486.0,102.0,1.0,0,1,0.0,1.0
tt0063518,687,Romeo and Juliet,1968.0,94,36,74.0,65168.0,138.0,1.0,0,1,0.0,0.0
tt0064276,5557,Easy Rider,1969.0,88,48,82.0,58671.0,95.0,1.0,1,1,0.0,0.0
tt0064393,6906,The Green Slime,1969.0,20,10,41.0,985.0,90.0,0.0,0,1,1.0,0.0
tt0064866,3950,Burn!,1969.0,85,13,82.0,1585.0,112.0,1.0,0,1,0.0,20.0
tt0065234,16598,Z,1969.0,93,42,93.0,6506.0,128.0,1.0,1,1,0.0,1.0
tt0065528,4147,Catch-22,1970.0,79,28,76.0,10528.0,122.0,1.0,0,1,0.0,0.0
tt0065531,8800,Le Cercle Rouge,1970.0,95,59,92.0,6864.0,100.0,1.0,1,1,0.0,40.0
tt0065724,6157,Five Easy Pieces,1970.0,88,50,84.0,13123.0,98.0,1.0,1,1,0.0,0.0
tt0065851,14265,The Horror of Frankenstein,1971.0,55,11,42.0,2303.0,93.0,0.0,0,1,1.0,2.0
tt0066319,12061,Ryan's Daughter,1970.0,47,17,73.0,2737.0,174.0,0.0,0,1,0.0,32.0
tt0066473,15385,Tora! Tora! Tora!,1970.0,55,29,81.0,15452.0,144.0,0.0,0,1,0.0,0.0
tt0066491,15505,Tristana,1970.0,97,29,83.0,3217.0,98.0,1.0,0,1,0.0,1.0
tt0066492,15509,Trog,1970.0,14,7,25.0,511.0,91.0,0.0,0,1,0.0,2.0
tt0066819,3222,The Beguiled,1971.0,88,17,71.0,5642.0,105.0,1.0,0,1,0.0,0.0
tt0066856,3710,Born to Win,1971.0,33,6,32.0,875.0,90.0,0.0,0,1,0.0,2.0
tt0067093,6048,Fiddler on the Roof,1971.0,83,40,92.0,52510.0,179.0,1.0,1,1,0.0,2.0
tt0067116,6381,The French Connection,1971.0,98,56,87.0,44226.0,104.0,1.0,1,1,0.0,0.0
tt0067372,9335,Macbeth,1971.0,86,29,73.0,8864.0,140.0,1.0,0,1,0.0,0.0
tt0068240,2894,Avanti!,1972.0,88,16,76.0,3295.0,143.0,1.0,0,1,0.0,1.0
tt0068326,3983,Butterflies Are Free,1972.0,67,12,81.0,3662.0,109.0,0.0,0,1,0.0,0.0
tt0068370,4301,Children Shouldn't Play with Dead Things,1973.0,42,12,40.0,6486.0,85.0,0.0,0,1,1.0,2.0
tt0068379,4368,Ciao! Manhattan,1972.0,64,11,64.0,1358.0,84.0,0.0,0,1,0.0,0.0
tt0068611,6385,Frenzy,1972.0,87,31,77.0,12591.0,116.0,1.0,0,1,0.0,0.0
tt0068646,6703,The Godfather,1972.0,98,91,98.0,732931.0,175.0,1.0,1,1,0.0,0.0
tt0068732,7770,Images,1972.0,75,12,72.0,1701.0,100.0,1.0,0,1,0.0,4.0
tt0069005,10439,Night of the Lepus,1972.0,8,12,27.0,2997.0,90.0,0.0,0,1,0.0,2.0
tt0069097,11227,"Play It Again, Sam",1972.0,97,34,89.0,11190.0,84.0,1.0,0,1,0.0,1.0
tt0069449,15755,Up the Sandbox,1972.0,60,5,48.0,1299.0,100.0,0.0,0,1,0.0,3.0
tt0069762,2993,Badlands,1974.0,98,55,90.0,26280.0,95.0,1.0,1,1,1.0,1.0
tt0069865,4223,Charley Varrick,1973.0,88,8,82.0,3135.0,111.0,1.0,0,1,0.0,0.0
tt0069947,4949,The Day of the Jackal,1973.0,91,22,88.0,8934.0,142.0,1.0,0,1,0.0,1.0
tt0069995,5359,Don't Look Now,1973.0,97,67,77.0,18721.0,110.0,1.0,1,1,0.0,0.0
tt0070077,1728,The Friends of Eddie Coyle,1973.0,100,25,88.0,1411.0,102.0,1.0,0,1,0.0,0.0
tt0070509,10932,The Paper Chase,1973.0,85,27,72.0,4501.0,111.0,1.0,0,1,0.0,2.0
tt0070544,5947,Fantastic Planet,1973.0,90,29,87.0,9143.0,75.0,1.0,0,1,0.0,3.0
tt0070666,12318,Serpico,1973.0,90,39,88.0,53649.0,129.0,1.0,0,1,0.0,1.0
tt0070679,12392,Shaft in Africa,1973.0,60,10,52.0,3219.0,112.0,0.0,0,1,0.0,0.0
tt0070735,735,The Sting,1973.0,93,59,95.0,61635.0,129.0,1.0,1,1,0.0,0.0
tt0070903,16041,The Way We Were,1973.0,65,26,82.0,21448.0,118.0,0.0,0,1,0.0,0.0
tt0070917,15069,The Wicker Man,1973.0,88,52,82.0,43147.0,88.0,1.0,1,1,0.0,0.0
tt0071216,3360,Big Bad Mama,1974.0,71,14,42.0,4321.0,83.0,0.0,0,1,0.0,1.0
tt0071222,311,Black Christmas,1974.0,71,31,75.0,22965.0,93.0,0.0,0,1,0.0,5.0
tt0071230,3533,Blazing Saddles,1974.0,91,54,91.0,218254.0,93.0,1.0,1,1,0.0,0.0
tt0071359,7781,Immoral Tales,,43,7,40.0,753.0,105.0,0.0,0,1,,2.0
tt0071455,5544,Earthquake,1974.0,38,24,35.0,8267.0,122.0,0.0,0,1,0.0,0.0
tt0071532,450,The Gambler,1974.0,78,9,77.0,1233.0,109.0,1.0,0,1,0.0,2.0
tt0071853,9979,Monty Python and the Holy Grail,1975.0,97,74,95.0,644462.0,92.0,1.0,1,1,0.0,1.0
tt0072750,336,Bug,1975.0,29,7,25.0,1995.0,99.0,0.0,0,1,0.0,0.0
tt0072890,5304,Dog Day Afternoon,1975.0,95,42,90.0,110058.0,150.0,1.0,1,1,0.0,25.0
tt0072973,426,"Farewell, My Lovely",1975.0,80,20,74.0,1461.0,97.0,1.0,0,1,0.0,2.0
tt0072976,6309,Fox and His Friends,1975.0,84,19,88.0,2385.0,123.0,1.0,0,1,0.0,0.0
tt0072979,6033,Female Trouble,1974.0,88,25,85.0,7369.0,95.0,1.0,0,1,0.0,6.0
tt0073008,6292,The Fortune,1975.0,20,5,35.0,443.0,88.0,0.0,0,1,0.0,0.0
tt0073115,13629,The Story of O,1975.0,38,8,44.0,1352.0,112.0,0.0,0,1,0.0,7.0
tt0073312,9225,Love and Death,1975.0,100,20,90.0,19027.0,85.0,1.0,0,1,0.0,0.0
tt0073424,10022,Mother Kusters Goes to Heaven,1975.0,100,8,88.0,606.0,105.0,1.0,0,1,0.0,15.0
tt0073502,10885,Overlord,1975.0,89,19,72.0,1338.0,85.0,1.0,0,1,0.0,2.0
tt0073629,11931,The Rocky Horror Picture Show,1975.0,80,41,85.0,366265.0,100.0,1.0,1,1,0.0,0.0
tt0074157,2850,At the Earth's Core,1976.0,25,8,35.0,2854.0,89.0,0.0,0,1,0.0,0.0
tt0074412,5253,Disco Godfather,1979.0,83,6,50.0,2329.0,93.0,1.0,0,1,0.0,0.0
tt0074486,5738,Eraserhead,1977.0,90,58,83.0,57378.0,89.0,1.0,1,1,0.0,0.0
tt0074554,6431,The Front,1976.0,73,22,74.0,4371.0,94.0,0.0,0,1,0.0,1.0
tt0074593,464,Grizzly,1976.0,44,9,29.0,1777.0,90.0,0.0,0,1,0.0,1.0
tt0074695,4751,Cross of Iron,1977.0,75,16,87.0,7535.0,130.0,1.0,0,1,0.0,2.0
tt0074749,8483,The Killing of a Chinese Bookie,1976.0,81,27,83.0,4712.0,109.0,1.0,0,1,0.0,26.0
tt0074751,539,King Kong,1976.0,53,38,31.0,57583.0,134.0,0.0,0,1,0.0,0.0
tt0074860,9520,Marathon Man,1976.0,80,40,81.0,22532.0,125.0,1.0,0,1,0.0,0.0
tt0074937,10142,Murder by Death,1976.0,63,19,83.0,13084.0,95.0,0.0,0,1,0.0,0.0
tt0075334,15331,To The Devil A Daughter,1976.0,40,10,38.0,2197.0,92.0,0.0,0,1,0.0,3.0
tt0075648,2355,Airport '77,1977.0,33,9,32.0,8504.0,114.0,0.0,0,1,0.0,0.0
tt0075686,2683,Annie Hall,1977.0,97,75,92.0,153566.0,93.0,1.0,1,1,0.0,0.0
tt0075936,5138,Desperate Living,1977.0,70,10,80.0,5074.0,90.0,0.0,0,1,0.0,0.0
tt0076009,5853,Exorcist II: The Heretic,1977.0,15,27,13.0,36440.0,118.0,0.0,0,1,0.0,1.0
tt0076740,720,Sorcerer,1977.0,79,39,83.0,3773.0,121.0,1.0,0,1,0.0,0.0
tt0077234,308,The Big Sleep,,67,6,26.0,1460.0,99.0,0.0,0,1,,0.0
tt0077248,3602,Blue Collar,1978.0,100,9,89.0,3268.0,114.0,1.0,0,1,0.0,0.0
tt0077372,4658,Corvette Summer,1978.0,50,8,43.0,3949.0,105.0,0.0,0,1,0.0,0.0
tt0077405,4963,Days of Heaven,1978.0,92,52,89.0,16243.0,93.0,1.0,1,1,0.0,1.0
tt0077416,13963,The Deer Hunter,1978.0,94,68,92.0,103330.0,183.0,1.0,1,1,0.0,0.0
tt0077651,470,Halloween,1978.0,96,68,89.0,302801.0,93.0,1.0,1,1,0.0,2.0
tt0077745,513,Invasion of the Body Snatchers,1978.0,93,57,81.0,35345.0,115.0,1.0,1,1,0.0,0.0
tt0077766,8139,Jaws 2,1978.0,60,30,38.0,299584.0,116.0,0.0,0,1,0.0,0.0
tt0077904,9499,The Manitou,1978.0,33,9,35.0,901.0,104.0,0.0,0,1,0.0,0.0
tt0078087,641,Piranha,1978.0,72,25,41.0,12070.0,92.0,0.0,0,1,0.0,2.0
tt0078326,13147,Straight Time,1978.0,75,8,83.0,1990.0,114.0,1.0,0,1,0.0,0.0
tt0078718,2631,...And Justice for All,1979.0,81,27,80.0,19040.0,119.0,1.0,0,1,0.0,0.0
tt0078723,1847,1941,1979.0,39,23,48.0,24076.0,119.0,0.0,0,1,0.0,1.0
tt0078748,2393,Alien,1979.0,97,118,94.0,459198.0,117.0,1.0,1,1,0.0,0.0
tt0078788,2737,Apocalypse Now,1979.0,98,88,94.0,285747.0,153.0,1.0,1,1,0.0,6.0
tt0078872,3495,The Black Stallion,1979.0,89,28,83.0,32454.0,120.0,1.0,0,1,0.0,2.0
tt0078935,4057,Cannibal Holocaust,1979.0,65,17,62.0,25683.0,95.0,0.0,0,1,1.0,0.0
tt0079219,6743,Going in Style,,82,11,73.0,1360.0,90.0,1.0,0,1,,7.0
tt0079261,6997,Hair,1979.0,90,21,88.0,29912.0,122.0,1.0,0,1,0.0,1.0
tt0079510,574,The Main Event,1979.0,40,10,42.0,2361.0,110.0,0.0,0,1,0.0,2.0
tt0079522,9488,Manhattan,1979.0,95,65,92.0,51734.0,96.0,1.0,1,1,0.0,0.0
tt0079576,9993,More American Graffiti,1979.0,20,10,33.0,3937.0,111.0,0.0,0,1,0.0,1.0
tt0079596,10196,My Brilliant Career,1979.0,84,19,69.0,484.0,101.0,1.0,0,1,0.0,1.0
tt0079944,925,Stalker,1979.0,100,37,93.0,25231.0,160.0,1.0,0,1,0.0,2.0
tt0080100,15026,The Visitor,1979.0,82,17,43.0,442.0,108.0,1.0,0,1,0.0,0.0
tt0080117,15037,The Wanderers,1979.0,89,18,87.0,7090.0,113.0,1.0,0,1,0.0,1.0
tt0080120,787,The Warriors,1979.0,89,38,88.0,76029.0,93.0,1.0,0,1,0.0,1.0
tt0080421,3106,Battle Beyond the Stars,1980.0,45,11,42.0,2203.0,105.0,0.0,0,1,0.0,1.0
tt0080437,3392,The Big Red One,1980.0,90,48,78.0,9038.0,113.0,1.0,1,1,0.0,0.0
tt0080455,3624,The Blues Brothers,1980.0,84,55,92.0,255830.0,133.0,1.0,1,1,0.0,0.0
tt0080492,4065,Can't Stop the Music,1980.0,7,14,38.0,3079.0,120.0,0.0,0,1,0.0,4.0
tt0080707,5866,The Exterminator,1980.0,36,11,40.0,2105.0,101.0,0.0,0,1,0.0,3.0
tt0080934,515,The Island,1980.0,40,5,51.0,7399.0,111.0,0.0,0,1,0.0,2.0
tt0080979,8377,Kagemusha,1980.0,88,24,92.0,12377.0,179.0,1.0,0,1,0.0,1.0
tt0081031,8727,The Last Flight of Noah's Ark,1980.0,40,5,42.0,1504.0,97.0,0.0,0,1,0.0,0.0
tt0081353,648,Popeye,1980.0,60,30,38.0,56116.0,114.0,0.0,0,1,0.0,0.0
tt0081400,11565,Raise the Titanic,1980.0,43,7,28.0,7041.0,112.0,0.0,0,1,0.0,3.0
tt0081554,13023,Stardust Memories,1980.0,68,28,79.0,9042.0,88.0,0.0,0,1,0.0,1.0
tt0082146,4175,Caveman,1981.0,22,18,54.0,9529.0,91.0,0.0,0,1,0.0,0.0
tt0082158,4222,Chariots of Fire,1981.0,84,68,80.0,37110.0,124.0,1.0,1,1,0.0,1.0
tt0082348,5837,Excalibur,1981.0,79,43,80.0,50075.0,140.0,1.0,1,1,0.0,0.0
tt0082427,14126,The Funhouse,1981.0,67,18,38.0,7287.0,96.0,0.0,0,1,0.0,0.0
tt0082432,449,Gallipoli,1981.0,91,44,83.0,23078.0,110.0,1.0,1,1,0.0,0.0
tt0082511,7228,Hell Night,1981.0,56,9,45.0,4926.0,101.0,0.0,0,1,0.0,0.0
tt0082696,9379,Madman,1981.0,33,9,36.0,2194.0,88.0,0.0,0,1,0.0,0.0
tt0082700,4056,Cannibal Ferox,1981.0,40,5,44.0,5836.0,93.0,0.0,0,1,0.0,0.0
tt0082801,611,Neighbors,1981.0,63,8,49.0,5909.0,95.0,0.0,0,1,0.0,1.0
tt0082945,11378,Prince of the City,1981.0,91,23,82.0,1289.0,168.0,1.0,0,1,0.0,1.0
tt0082979,11682,Reds,1981.0,90,41,82.0,8959.0,195.0,1.0,1,1,0.0,0.0
tt0083006,11953,Rollover,1981.0,75,8,33.0,379.0,118.0,1.0,0,1,0.0,2.0
tt0083190,760,Thief,1981.0,93,30,81.0,7192.0,122.0,1.0,0,1,0.0,1.0
tt0083590,2860,The Atomic Cafe,1982.0,96,26,86.0,2515.0,88.0,1.0,0,1,0.0,2.0
tt0083702,3945,Burden of Dreams,1982.0,94,17,91.0,3479.0,94.0,1.0,0,1,0.0,1.0
tt0083833,5224,Diner,1982.0,92,38,77.0,9479.0,110.0,1.0,0,1,0.0,0.0
tt0083907,13594,The Evil Dead,1981.0,95,60,84.0,202565.0,85.0,1.0,1,1,0.0,0.0
tt0084237,8760,The Last Unicorn,1982.0,71,21,86.0,54572.0,84.0,0.0,0,1,0.0,8.0
tt0084370,10218,My Favorite Year,1982.0,96,24,84.0,4804.0,92.0,1.0,0,1,0.0,0.0
tt0084516,647,Poltergeist,1982.0,85,61,78.0,182197.0,114.0,1.0,1,1,0.0,0.0
tt0084684,12556,Silent Rage,1982.0,80,5,38.0,4634.0,91.0,1.0,0,1,0.0,9.0
tt0084809,15412,The Toy,1982.0,9,11,53.0,16450.0,102.0,0.0,0,1,0.0,0.0
tt0084865,15865,Victor Victoria,1982.0,97,30,86.0,16458.0,133.0,1.0,0,1,0.0,1.0
tt0084899,16228,White Dog,1982.0,92,13,73.0,2309.0,90.0,1.0,0,1,0.0,0.0
tt0085180,8703,L'Argent,1983.0,96,27,82.0,2960.0,84.0,1.0,0,1,0.0,1.0
tt0085244,3367,The Big Chill,1983.0,68,37,77.0,22264.0,103.0,0.0,0,1,0.0,2.0
tt0085384,4803,Curse of the Pink Panther,1983.0,29,14,25.0,1922.0,110.0,0.0,0,1,0.0,1.0
tt0085387,4967,D.C. Cab,1983.0,17,6,53.0,5121.0,100.0,0.0,0,1,0.0,0.0
tt0085461,5460,The Dresser,1983.0,100,14,87.0,1796.0,118.0,1.0,0,1,0.0,0.0
tt0085780,8402,The Keep,1983.0,40,15,43.0,3544.0,96.0,0.0,0,1,0.0,0.0
tt0085794,540,The King of Comedy,1983.0,88,58,90.0,26880.0,109.0,1.0,1,1,1.0,0.0
tt0085933,9746,"Merry Christmas, Mr. Lawrence",1983.0,80,20,79.0,6515.0,145.0,1.0,0,1,0.0,22.0
tt0085995,10324,National Lampoon's Vacation,1983.0,93,43,85.0,113393.0,98.0,1.0,1,1,0.0,0.0
tt0086005,10366,Never Cry Wolf,1983.0,100,18,84.0,5149.0,105.0,1.0,0,1,0.0,0.0
tt0086058,10817,The Osterman Weekend,1983.0,44,16,37.0,3173.0,102.0,0.0,0,1,0.0,1.0
tt0086066,10874,The Outsiders,1983.0,64,39,82.0,138293.0,92.0,0.0,0,1,0.0,1.0
tt0086087,11036,Pauline At The Beach,1983.0,91,11,85.0,2546.0,95.0,1.0,0,1,0.0,0.0
tt0086112,642,The Pirates of Penzance,1983.0,81,16,84.0,8471.0,112.0,1.0,0,1,0.0,0.0
tt0086216,12018,Rumble Fish,1983.0,70,30,80.0,23454.0,95.0,0.0,0,1,0.0,1.0
tt0086250,12188,Scarface,1983.0,81,69,94.0,488251.0,170.0,1.0,1,1,0.0,0.0
tt0086346,12879,Spacehunter: Adventures in the Forbidden Zone,1983.0,18,11,37.0,3130.0,90.0,0.0,0,1,0.0,0.0
tt0086361,13058,Staying Alive,1983.0,0,25,39.0,17932.0,93.0,0.0,0,1,0.0,0.0
tt0086370,13113,The Sting II,1983.0,0,7,28.0,1400.0,101.0,0.0,0,1,0.0,0.0
tt0086423,13520,Tender Mercies,1983.0,83,23,82.0,3601.0,89.0,1.0,0,1,0.0,3.0
tt0086425,13532,Terms of Endearment,1983.0,84,45,84.0,36274.0,132.0,1.0,1,1,0.0,0.0
tt0086465,15431,Trading Places,1983.0,87,45,84.0,87573.0,118.0,1.0,1,1,0.0,2.0
tt0086987,3657,Bolero,1984.0,0,17,17.0,1498.0,106.0,0.0,0,1,0.0,1.0
tt0087003,3856,Broadway Danny Rose,1984.0,100,28,84.0,9492.0,86.0,1.0,0,1,0.0,2.0
tt0087032,4059,Cannonball Run II,1984.0,13,16,46.0,20518.0,108.0,0.0,0,1,0.0,0.0
tt0087414,485,The Hit,1984.0,85,13,75.0,2189.0,97.0,1.0,0,1,0.0,1.0
tt0087469,7883,Indiana Jones and the Temple of Doom,1984.0,85,66,81.0,716416.0,118.0,1.0,1,1,0.0,0.0
tt0087589,8710,Lassiter,1984.0,71,7,32.0,303.0,100.0,0.0,0,1,0.0,0.0
tt0087644,9269,Love Streams,1984.0,100,16,89.0,1754.0,141.0,1.0,0,1,0.0,0.0
tt0087800,10463,A Nightmare on Elm Street,1984.0,94,52,83.0,415210.0,91.0,1.0,1,1,0.0,0.0
tt0087803,1849,1984,1984.0,79,24,71.0,56091.0,120.0,1.0,0,1,0.0,7.0
tt0087843,10713,Once Upon a Time in America,1984.0,86,51,93.0,74791.0,144.0,1.0,1,1,0.0,85.0
tt0087884,10977,"Paris, Texas",1984.0,97,31,94.0,24214.0,145.0,1.0,0,1,0.0,0.0
tt0087892,10988,A Passage to India,1984.0,83,23,78.0,6925.0,164.0,1.0,0,1,0.0,0.0
tt0087921,11213,Places in the Heart,1984.0,93,28,83.0,6730.0,113.0,1.0,0,1,0.0,2.0
tt0088074,12254,Secret Honor,1984.0,77,13,79.0,2008.0,90.0,1.0,0,1,0.0,0.0
tt0088146,12752,A Soldier's Story,1984.0,90,20,82.0,6496.0,101.0,1.0,0,1,0.0,0.0
tt0088213,13360,Swing Shift,1984.0,92,13,42.0,3372.0,100.0,1.0,0,1,0.0,0.0
tt0088247,13526,The Terminator,1984.0,100,61,89.0,775856.0,108.0,1.0,1,1,0.0,1.0
tt0088286,771,Top Secret!,1984.0,77,35,80.0,41564.0,90.0,1.0,0,1,0.0,0.0
tt0088757,292,Avenging Angel,,33,6,26.0,1541.0,94.0,0.0,0,1,,1.0
tt0088760,2937,Baby: Secret of the Lost Legend,1985.0,13,16,38.0,6490.0,95.0,0.0,0,1,0.0,0.0
tt0088763,2952,Back to the Future,1985.0,96,78,94.0,1094056.0,116.0,1.0,1,1,0.0,0.0
tt0088847,3785,The Breakfast Club,1985.0,89,62,92.0,556288.0,97.0,1.0,1,1,0.0,0.0
tt0088939,4541,The Color Purple,1985.0,80,30,94.0,180804.0,154.0,1.0,0,1,0.0,0.0
tt0088993,385,Day of the Dead,1985.0,83,36,75.0,64488.0,96.0,1.0,0,1,0.0,5.0
tt0089420,8498,King David,1985.0,8,12,42.0,2163.0,114.0,0.0,0,1,0.0,0.0
tt0089603,9869,Mishima: A Life in Four Chapters,1985.0,89,27,91.0,3214.0,120.0,1.0,0,1,0.0,0.0
tt0089686,2102,A Nightmare on Elm Street 2: Freddy's Revenge,1985.0,41,27,33.0,321252.0,90.0,0.0,0,1,0.0,3.0
tt0089755,10848,Out of Africa,1985.0,60,48,83.0,40245.0,161.0,0.0,0,1,0.0,0.0
tt0089798,11081,Perfect,1985.0,19,16,28.0,5792.0,120.0,0.0,0,1,0.0,5.0
tt0089853,11471,The Purple Rose of Cairo,1985.0,91,35,88.0,20312.0,82.0,1.0,0,1,0.0,0.0
tt0089893,676,Red Sonja,1985.0,15,26,28.0,35204.0,89.0,0.0,0,1,0.0,0.0
tt0089941,12034,Runaway Train,1985.0,85,33,76.0,8160.0,110.0,1.0,0,1,0.0,1.0
tt0090073,13102,Stick,1985.0,29,7,39.0,378.0,109.0,0.0,0,1,0.0,0.0
tt0090196,15464,Transylvania 6-5000,1985.0,20,10,42.0,7630.0,93.0,0.0,0,1,0.0,0.0
tt0090859,4488,Cobra,1986.0,14,21,42.0,44048.0,87.0,0.0,0,1,0.0,0.0
tt0090888,378,Crossroads,1986.0,73,15,82.0,10484.0,99.0,0.0,0,1,0.0,0.0
