tconst,averageRating,numVotes
tt0156587,7.3,4570
tt0156639,6.2,2764
tt0156701,7.3,2538
tt0156843,3.6,2841
tt0156849,6.9,4850
tt0156901,7.2,2885
tt0157016,7.2,27524
tt0157075,4.3,2623
tt0157122,7.4,3913
tt0157154,7.4,2430
tt0157472,5.2,15727
tt0157894,7.5,2785
tt0158011,4.5,1707
tt0158610,8.0,3751
tt0158714,7.6,18609
tt0159097,7.2,185219
tt0159485,7.1,5861
tt0160127,5.7,206845
tt0160236,4.0,11816
tt0160298,5.3,1510
tt0160484,4.8,11780
tt0161942,4.8,1162
tt0162211,3.2,1506
tt0162710,7.2,9930
tt0162830,7.1,5366
tt0162866,7.2,6692
tt0162930,1.8,3564
tt0162973,7.5,15169
tt0162983,4.9,13770
tt0163025,6.0,368229
tt0163187,5.6,110125
tt0163494,7.1,2684
tt0163579,5.3,10382
tt0163676,4.7,5047
tt0163983,5.1,15953
tt0163984,5.3,1198
tt0164114,5.8,22827
tt0164221,5.1,3143
tt0164756,7.1,8335
tt0164982,7.4,1736
tt0164983,7.2,1445
tt0165078,7.6,15480
tt0165396,4.2,1688
tt0165454,5.5,1323
tt0165473,7.9,3444
tt0165494,3.4,5552
tt0165623,7.2,16213
tt0165643,5.0,6217
tt0165831,5.2,4446
tt0165832,7.5,40553
tt0165870,2.8,1312
tt0166110,4.5,8804
tt0166158,5.7,2704
tt0166195,4.9,7472
tt0166233,7.6,1259
tt0166276,4.8,20227
tt0166370,4.8,2241
tt0166476,7.2,1542
tt0166653,4.4,4053
tt0166813,7.2,94083
tt0167203,5.6,5113
tt0167260,9.0,2150796
tt0167341,5.6,1309
tt0167350,4.9,1824
tt0167400,7.9,8674
tt0167423,5.4,1878
tt0167456,4.3,15079
tt0167825,2.6,1478
tt0167947,5.6,1338
tt0168043,7.2,2702
tt0168172,2.7,7298
tt0168269,7.5,1471
tt0168446,7.1,3671
tt0168504,5.6,1903
tt0168629,7.9,123411
tt0168972,7.4,2465
tt0169145,7.7,6007
tt0169376,4.9,2273
tt0169547,8.3,1275201
tt0169828,8.3,4859
tt0171049,3.7,1484
tt0171227,4.0,1622
tt0171356,5.6,8300
tt0171685,7.5,13182
tt0172234,5.5,3543
tt0172396,7.0,25467
tt0172493,7.3,233226
tt0172519,4.1,2729
tt0172543,7.0,4281
tt0172627,4.9,5785
tt0172761,5.3,2438
tt0173024,7.2,1690
tt0173682,3.5,1350
tt0173714,7.3,6440
tt0173772,8.2,3700
tt0174204,4.7,3829
tt0174685,2.3,4038
tt0174852,7.9,6480
tt0174856,7.6,107284
tt0174931,5.1,5176
tt0175526,5.3,15991
tt0175536,5.4,3816
tt0175880,8.0,348662
tt0176269,4.2,31978
tt0176326,3.9,1317
tt0176426,5.5,1995
tt0177215,5.7,1582
tt0177226,4.3,1350
tt0177511,7.7,7627
tt0177650,5.2,2250
tt0177698,7.7,1688
tt0177749,7.2,1407
tt0177789,7.4,190682
tt0178642,5.5,3273
tt0178988,5.4,2110
tt0179182,5.3,2949
tt0179183,4.5,7646
tt0179918,8.0,1304
tt0180052,3.9,28254
tt0180073,7.2,58960
tt0180274,4.9,2192
tt0180633,7.8,1738
tt0180668,5.9,1106
tt0180748,7.3,24442
tt0180749,7.9,2218
tt0181051,7.5,1871
tt0181151,5.7,10111
tt0181328,7.1,1358
tt0181530,7.4,5358
tt0181600,8.2,1626
tt0181627,7.5,11999
tt0181845,7.1,1451
tt0181865,7.5,229742
tt0181875,7.9,313769
tt0181960,7.6,4800
tt0182000,5.8,8322
tt0182503,7.2,3859
tt0182730,5.6,1391
tt0183306,7.7,3342
tt0183459,7.5,1827
tt0184005,5.4,3010
tt0184756,8.4,12782
tt0184872,7.3,3056
tt0184907,5.2,14707
tt0185125,7.8,109169
tt0185183,2.5,85654
tt0185431,5.3,119077
tt0185481,7.0,4874
tt0185584,7.2,4351
tt0186045,5.7,16500
tt0186725,7.4,1528
tt0186730,7.4,3110
tt0186895,5.7,1235
tt0187227,5.9,1591
tt0187231,8.6,9008
tt0187251,4.3,1709
tt0187318,8.6,3631
tt0187859,7.8,1495
tt0188030,7.6,10568
tt0188055,5.3,2569
tt0188404,7.4,1749
tt0188674,7.1,29230
tt0188766,7.2,8677
tt0188863,5.7,5775
tt0189153,7.5,3025
tt0189541,4.8,1614
tt0189592,5.5,1934
tt0190332,7.9,293317
tt0190374,3.7,37783
tt0190419,7.2,12712
tt0190590,7.7,350224
tt0190611,7.0,2794
tt0191074,5.3,3610
tt0191636,7.1,5867
tt0192255,5.8,12493
tt0192407,4.3,1815
tt0192614,5.6,35204
tt0192701,4.3,2552
tt0192718,7.9,5514
tt0192731,4.4,20179
tt0192949,5.7,1899
tt0193560,5.3,6681
tt0193741,5.9,1471
tt0194314,5.2,13216
tt0194722,4.7,3143
tt0195909,7.5,3406
tt0196069,7.7,8472
tt0196219,2.2,1292
tt0196223,5.4,1533
tt0196614,3.6,1195
tt0196635,4.8,2572
tt0196857,5.5,12721
tt0197384,5.8,3707
tt0198386,5.6,6907
tt0199290,4.7,3906
tt0199314,5.8,7000
tt0199354,7.2,1424
tt0199481,2.8,5536
tt0199650,3.9,1353
tt0199753,5.7,62294
tt0200087,8.1,28612
tt0200309,7.2,3045
tt0200469,4.1,12107
tt0200472,5.6,2473
tt0200710,7.4,1345
tt0200768,7.5,3314
tt0201290,2.0,2822
tt0201394,5.1,1665
tt0201844,2.6,4780
tt0202055,8.1,2137
tt0202623,5.4,5114
tt0202641,7.2,1780
tt0203009,7.5,313265
tt0203019,7.2,131231
tt0203166,7.4,25485
tt0203230,7.5,33297
tt0203632,7.4,15236
tt0204626,5.3,29545
tt0204932,7.3,4927
tt0205177,5.7,15314
tt0205271,4.7,20931
tt0205461,4.3,5214
tt0206013,7.1,17599
tt0206216,7.1,1518
tt0206334,5.9,2527
tt0206634,7.9,563044
tt0206963,7.1,6130
tt0207341,5.7,6948
tt0208032,7.0,1318
tt0208196,7.1,10574
tt0208675,7.0,1373
tt0209144,8.4,1426921
tt0209189,7.7,9793
tt0209463,7.4,13912
tt0209933,7.3,17915
tt0210299,7.3,3853
tt0210382,5.8,10489
tt0210701,1.5,1357
tt0210727,7.5,5995
tt0210916,7.8,2028
tt0211126,7.8,3770
tt0211181,4.9,41722
tt0211443,4.5,66475
tt0211900,5.9,1420
tt0211915,8.3,836437
tt0211938,5.7,13696
tt0211941,5.5,1693
tt0211946,7.2,15875
tt0212408,7.4,2433
tt0212712,7.4,65399
tt0212720,7.2,337887
tt0212742,5.3,1853
tt0212815,7.3,5376
tt0213790,5.2,14435
tt0213890,7.1,37083
tt0214841,7.4,2612
tt0214871,3.7,1764
tt0214915,8.7,14253
tt0215517,8.3,6247
tt0216625,7.1,16319
tt0216787,7.2,11129
tt0216800,7.1,12441
tt0216841,4.2,1126
tt0217086,4.7,1698
tt0217355,5.7,4377
tt0217590,7.6,2638
tt0217630,5.4,31958
tt0217756,5.4,16153
tt0218043,7.6,9753
tt0218080,3.4,1443
tt0218625,3.9,1872
tt0218864,5.8,7848
tt0219653,4.9,38652
tt0220363,7.0,1239
tt0220506,3.9,53720
tt0220757,7.7,4357
tt0221027,7.5,286647
tt0221073,7.1,44295
tt0221889,5.8,4095
tt0222150,7.1,1302
tt0222167,4.5,1217
tt0224578,7.2,4196
tt0225009,5.6,3244
tt0225029,4.6,1563
tt0225071,5.7,26461
tt0225535,7.8,4142
tt0226872,7.2,5549
tt0227034,7.2,2137
tt0227194,5.5,6155
tt0227277,7.0,7170
tt0228687,7.3,7349
tt0228853,7.6,2557
tt0228871,5.8,1371
tt0229371,7.3,1252
tt0230169,5.5,6101
tt0230600,7.6,424794
tt0231971,5.6,4112
tt0232960,7.5,1433
tt0233234,8.2,2260
tt0233289,3.4,1203
tt0233469,5.5,80835
tt0233600,5.8,2738
tt0233656,3.6,1544
tt0233687,7.2,2297
tt0233841,7.7,9444
tt0234217,7.3,7372
tt0234354,5.8,12414
tt0234652,2.9,1702
tt0234748,5.2,1501
tt0234837,7.4,8453
tt0234988,7.2,1393
tt0235048,4.7,962
tt0235060,7.7,14491
tt0235154,7.2,2523
tt0235737,7.0,33305
tt0236126,3.1,1346
tt0236397,4.5,1495
tt0236576,7.7,2274
tt0236638,4.1,2962
tt0237038,8.5,3453
tt0237138,8.5,2677
tt0237309,7.9,1565
tt0238112,5.9,37311
tt0238119,7.6,8033
tt0238380,7.3,361179
tt0239096,7.4,1324
tt0239102,7.0,1588
tt0239395,5.2,65434
tt0239948,5.9,45734
tt0240119,5.3,2386
tt0240200,7.7,15786
tt0240419,7.0,9245
tt0240425,7.6,2580
tt0240515,4.7,54000
tt0240641,7.0,1910
tt0240913,7.0,11968
tt0241303,7.2,209785
tt0241527,7.7,944893
tt0241663,7.5,2231
tt0241760,5.8,39609
tt0241998,2.1,1659
tt0242150,5.5,2810
tt0242256,8.3,8891
tt0242423,5.5,152180
tt0242508,4.7,4737
tt0242572,7.7,4185
tt0242587,7.1,11126
tt0242601,7.2,1444
tt0242998,4.9,31768
tt0243133,7.5,120057
tt0243558,7.2,2023
tt0243876,5.8,1824
tt0243889,7.7,4667
tt0244479,7.1,6342
tt0244528,5.3,2318
tt0244709,5.8,1107
tt0245356,3.6,1188
tt0245407,5.8,4047
tt0245429,8.6,958604
tt0245573,5.9,3468
tt0245574,7.7,140156
tt0245674,5.6,100567
tt0245712,8.0,271849
tt0245803,5.5,53829
tt0245837,7.1,1885
tt0245910,7.4,4484
tt0245929,8.2,9328
tt0246578,8.0,907000
tt0246593,7.1,1136
tt0246765,7.2,2210
tt0246989,5.3,20626
tt0247586,7.9,62312
tt0247745,7.0,118257
tt0247911,3.2,2971
tt0247944,5.1,1695
tt0247945,7.3,2775
tt0247992,5.2,4188
tt0248036,7.3,1684
tt0248126,7.5,62611
tt0248216,4.9,3205
tt0248547,8.3,5269
tt0248617,4.2,4026
tt0248661,5.8,1442
tt0248845,7.7,39044
tt0249027,8.3,1177
tt0249047,8.5,2795
tt0249188,8.6,5469
tt0249795,9.0,6872
tt0250122,7.2,1328
tt0250125,7.2,1771
tt0250258,7.7,98684
tt0250720,5.4,10156
tt0251160,7.1,152938
tt0251174,4.5,1874
tt0251355,8.6,4422
tt0251447,7.7,6569
tt0252028,5.5,30667
tt0252269,7.6,7114
tt0252277,5.0,3362
tt0252360,7.1,3798
tt0252405,7.3,3361
tt0252444,7.4,31583
tt0252468,7.1,3511
tt0252487,9.2,45898
tt0252488,8.5,30065
tt0252489,8.6,20133
tt0252490,8.7,22273
tt0252589,7.1,3728
tt0252611,8.1,8230
tt0252618,7.1,3465
tt0252985,7.2,9563
tt0253143,7.5,4840
tt0253420,7.1,5439
tt0253474,8.5,1005696
tt0253619,7.6,6979
tt0253622,7.9,8501
tt0253623,7.3,7014
tt0253828,8.9,26242
tt0253840,5.8,1672
tt0253867,5.2,65739
tt0253963,7.6,8313
tt0253970,7.7,6536
tt0253997,8.5,22864
tt0254001,7.7,6993
tt0254683,6.0,1804
tt0254686,7.5,79901
tt0254703,4.3,1304
tt0254775,5.2,1430
tt0255306,8.7,5364
tt0255373,7.9,1556
tt0255477,4.3,8893
tt0255641,7.9,1440
tt0255958,7.0,2616
tt0256408,7.1,3511
tt0256692,5.5,5852
tt0256858,5.3,1478
tt0257290,7.7,7735
tt0257360,7.2,137810
tt0257516,5.1,37253
tt0257568,4.5,35622
tt0258291,5.8,1676
tt0258463,7.8,610710
tt0258470,5.7,37336
tt0258827,5.4,4747
tt0259182,7.2,2036
tt0259308,4.7,1701
tt0259324,5.3,267742
tt0259442,5.1,1705
tt0259484,7.0,16031
tt0260332,7.3,2127
tt0260414,7.0,4163
tt0260987,7.3,1930
tt0260991,7.7,38317
tt0261175,6.2,2506
tt0261199,2.0,1157
tt0261289,5.3,19662
tt0261992,5.0,1580
tt0262240,8.1,1694
tt0262432,7.2,8929
tt0262455,8.8,1704
tt0262826,7.0,2095
tt0262942,5.6,1952
tt0263124,7.7,7399
tt0263265,5.4,7119
tt0263269,7.2,1359
tt0263283,7.8,1405
tt0263496,5.7,1207
tt0263534,7.0,1287
tt0263728,4.0,3097
tt0264051,7.5,4204
tt0264150,5.3,30084
tt0264476,8.2,2567
tt0264578,7.8,2406
tt0264689,7.1,3558
tt0265029,5.7,62749
tt0265086,7.7,452352
tt0265087,5.0,45837
tt0265116,7.0,2651
tt0265144,7.3,3556
tt0265232,5.4,2556
tt0265298,5.5,42737
tt0265343,7.3,27800
tt0265666,7.6,332732
tt0265808,5.1,14211
tt0265859,5.4,1522
tt0266408,5.3,1970
tt0266437,7.4,3650
tt0266519,5.6,1563
tt0266543,8.2,1200090
tt0266747,3.0,5613
tt0266875,7.0,1530
tt0266987,7.1,177211
tt0267261,5.0,2440
tt0267363,7.6,2929
tt0267804,5.9,99596
tt0267891,5.8,40598
tt0267913,5.4,139589
tt0268126,7.6,213340
tt0268282,8.0,1713
tt0268579,4.6,3265
tt0268978,8.2,1048879
tt0269356,3.9,1107
tt0269410,4.6,2019
tt0269604,5.1,2084
tt0269856,7.5,3288
tt0269857,5.9,1575
tt0270053,8.0,41053
tt0270321,8.8,2996
tt0270560,5.2,5473
tt0270707,4.7,11473
tt0270846,1.5,32138
tt0270891,4.7,2746
tt0270919,7.0,2348
tt0270980,4.7,31585
tt0271136,5.3,2987
tt0271200,4.3,1189
tt0271210,5.1,1232
tt0271543,4.5,1390
tt0271678,7.8,1479
tt0271857,8.4,3683
tt0272207,7.1,45280
tt0272338,7.3,196969
tt0272425,2.7,2029
tt0272736,5.1,6992
tt0273300,7.1,1549
tt0273517,5.4,20975
tt0273718,5.8,3628
tt0273799,5.5,9313
tt0274117,7.3,17329
tt0274497,7.3,10784
tt0275083,7.1,11493
tt0275277,7.8,57058
tt0275309,7.6,13784
tt0275491,7.4,65756
tt0275692,5.2,1435
tt0276033,4.3,6554
tt0276613,7.6,1773
tt0276617,7.0,3669
tt0276744,5.6,1420
tt0277027,7.6,161695
tt0277412,3.6,1572
tt0277615,7.1,1206
tt0277703,3.5,1215
tt0278295,5.8,16493
tt0278435,5.8,51039
tt0278501,8.6,4494
tt0278504,7.2,340489
tt0279112,7.0,7973
tt0279781,5.5,16859
tt0279889,5.6,11714
tt0279895,5.2,1304
tt0279983,7.1,2010
tt0280381,7.1,1762
tt0280424,5.3,1944
tt0280438,5.8,3235
tt0280460,5.7,17979
tt0280486,5.6,51919
tt0280590,5.8,163143
tt0280653,7.2,15711
tt0280674,5.5,3310
tt0280696,5.8,3010
tt0280707,7.2,101724
tt0280949,5.4,2211
tt0280969,5.4,13604
tt0281373,5.2,29947
tt0281718,7.2,5556
tt0282120,5.7,15797
tt0282179,3.3,1864
tt0282209,5.0,35313
tt0282386,5.5,1527
tt0282552,5.4,6373
tt0282589,5.0,1549
tt0282599,7.5,10095
tt0282687,5.8,35036
tt0283015,5.3,3037
tt0283026,5.1,22159
tt0283054,3.8,6414
tt0283283,7.0,8324
tt0283453,5.5,1398
tt0283632,4.8,14668
tt0283885,5.2,1575
tt0284083,5.2,1963
tt0284137,7.3,16630
tt0284494,7.0,1673
tt0284655,5.8,3315
tt0284929,5.8,8603
tt0285441,7.4,7080
tt0285487,5.9,1155
tt0285492,5.5,72852
tt0285665,8.5,5020
tt0285728,5.6,12442
tt0286009,5.6,2643
tt0286112,7.3,96242
tt0286244,7.7,59253
tt0286476,7.4,1885
tt0286716,5.7,291587
tt0287015,7.5,1833
tt0287320,4.7,1186
tt0287467,7.9,121423
tt0287471,7.1,3673
tt0287803,7.5,8491
tt0288045,5.2,46051
tt0288243,3.6,2170
tt0288861,7.1,5076
tt0288869,5.7,1246
tt0289080,7.4,1901
tt0289229,7.0,4099
tt0289320,7.3,2533
tt0289616,4.4,1087
tt0289879,7.6,553504
tt0289968,7.2,9721
tt0289992,7.5,131923
tt0290212,4.7,11559
tt0290332,4.8,8178
tt0291003,7.6,7820
tt0291032,7.2,4701
tt0291131,7.0,1498
tt0291376,7.8,19104
tt0291392,5.6,2780
tt0291579,7.1,20118
tt0291988,7.4,5575
tt0292319,8.1,2167
tt0292490,8.0,79650
tt0292542,7.8,17740
tt0292610,5.4,8221
tt0292963,7.3,121494
tt0293007,7.6,24558
tt0293124,4.2,1392
tt0293508,7.2,137910
tt0293664,7.1,1684
tt0293832,4.4,1655
tt0294594,5.6,9460
tt0294725,4.9,1995
tt0294939,5.0,2202
tt0295375,4.6,3495
tt0295427,3.4,28761
tt0295721,5.8,48528
tt0295725,5.3,3298
tt0296574,7.9,17169
tt0296658,7.1,2745
tt0297741,7.0,4360
tt0297780,4.7,1286
tt0298203,7.2,349410
tt0298514,7.2,1905
tt0298814,5.5,114731
tt0298845,7.6,45403
tt0298954,7.6,3584
tt0299108,7.5,10056
tt0299213,7.1,3225
tt0299658,7.2,255578
tt0300028,5.5,2910
tt0300140,7.8,55037
tt0300902,4.2,3492
tt0301050,7.2,1315
tt0301082,7.2,2000
tt0301083,7.7,1948
tt0301245,5.4,1414
tt0301470,5.7,76058
tt0301555,7.9,2979
tt0301848,4.3,1720
tt0301893,4.3,2387
tt0301989,5.0,1445
tt0301992,4.2,1630
tt0302297,4.7,6615
tt0302886,7.0,256237
tt0302935,4.4,1295
tt0303021,5.4,1571
tt0303243,7.3,4298
tt0303353,7.3,8303
tt0303816,5.6,88410
tt0303933,6.0,37681
tt0303970,4.7,1614
tt0304120,5.8,2115
tt0304126,7.1,1761
tt0304669,5.8,69621
tt0304711,5.1,19069
tt0304722,4.3,2167
tt0305206,7.4,54555
tt0305396,5.4,8481
tt0305669,5.6,41092
tt0305711,5.5,77494
tt0305973,5.6,4803
tt0306047,5.6,170496
tt0306734,4.9,12558
tt0306841,5.6,44657
tt0306846,4.5,4253
tt0306909,7.1,2467
tt0307076,5.6,1886
tt0307116,3.8,1445
tt0307197,7.9,4752
tt0307385,7.9,2557
tt0307466,4.5,2072
tt0307538,7.2,1120
tt0307553,4.6,1164
tt0307681,7.2,1313
tt0307692,2.2,1099
tt0307901,7.6,191095
tt0308208,3.7,21769
tt0308280,7.9,6006
tt0308443,3.1,1448
tt0308514,7.3,12268
tt0308644,7.6,216945
tt0308808,7.2,2698
tt0309291,7.2,5030
tt0309986,5.4,1583
tt0310149,5.6,3134
tt0310154,7.3,4531
tt0310254,5.7,3689
tt0310281,7.2,31702
tt0311041,7.3,1270
tt0311110,5.5,5425
tt0311361,4.9,4849
tt0311429,5.8,191476
tt0311519,7.6,28743
tt0312329,5.3,7637
tt0312528,4.2,93701
tt0312773,7.1,3294
tt0312859,8.3,10711
tt0312941,7.4,1321
tt0313542,7.1,120989
tt0313573,7.7,4191
tt0313670,7.4,16388
tt0314067,8.4,14621
tt0314121,5.3,3824
tt0314331,7.5,578807
tt0314412,7.4,26560
tt0314498,5.7,27179
tt0314589,4.4,1541
tt0314725,7.8,4007
tt0314786,5.8,18441
tt0314806,7.7,1136
tt0314942,5.8,1846
tt0315543,7.5,11608
tt0315632,5.7,1467
tt0315642,7.1,20800
tt0315733,7.6,252979
tt0315983,7.5,75630
tt0316356,7.4,83890
tt0316463,7.2,1985
tt0316494,5.6,1129
tt0316654,7.5,777858
tt0317226,7.4,1709
tt0317234,7.1,2922
tt0317705,8.0,893540
tt0317842,7.4,2600
tt0317910,8.0,26122
tt0318034,7.2,22878
tt0318040,3.3,1723
tt0318155,5.8,42865
tt0318462,7.7,108708
tt0319061,7.9,477204
tt0319524,5.6,10168
tt0319829,5.3,5259
tt0319836,8.3,4389
tt0320097,4.2,1708
tt0320512,7.6,2558
tt0320661,7.3,350427
tt0321781,6.9,1590
tt0322259,6.0,321933
tt0322545,7.1,7881
tt0323013,7.8,27903
tt0323033,5.9,25851
tt0323571,5.3,2512
tt0323872,7.3,8874
tt0325005,5.6,1830
tt0325675,7.7,6861
tt0325710,7.8,502455
tt0326143,7.2,1638
tt0326208,7.0,9607
tt0326600,4.0,1366
tt0326664,7.0,3621
tt0326746,5.4,2735
tt0326856,4.8,33417
tt0326900,5.1,4889
tt0326965,5.5,2197
tt0327056,7.9,519592
tt0327071,5.5,2318
tt0327162,5.4,73371
tt0327409,5.2,5535
tt0327419,5.7,2087
tt0327437,5.9,99188
tt0327597,7.8,298140
tt0327643,3.6,7741
tt0327835,7.7,2005
tt0327920,7.4,2285
tt0328099,5.3,21958
tt0328720,5.2,2898
tt0328844,7.2,5033
tt0328998,5.6,2411
tt0329042,7.0,2183
tt0329083,7.1,2594
tt0329216,5.7,1674
tt0329354,4.9,2188
tt0329393,7.9,5035
tt0329485,7.1,3549
tt0329575,7.3,79846
tt0329717,5.4,41309
tt0329774,4.5,76466
tt0329794,1.1,1199
tt0330069,7.2,4910
tt0330536,7.4,2574
tt0331811,7.1,52304
tt0331933,5.5,26459
tt0331953,5.7,32701
tt0332136,7.0,35089
tt0332280,7.8,682634
tt0332318,3.9,1660
tt0332452,7.3,612026
tt0333388,8.3,2019
tt0333701,7.3,1981
tt0333764,7.4,4721
tt0333766,7.4,228613
tt0333780,4.8,78462
tt0334405,7.6,12635
tt0334416,7.8,2799
tt0334725,7.1,1302
tt0334754,7.1,7924
tt0335266,7.7,526300
tt0337578,7.4,18776
tt0337579,5.7,17011
tt0337674,4.6,1089
tt0337689,4.2,2028
tt0337721,7.3,12030
tt0337910,2.5,1897
tt0337917,5.2,11416
tt0338135,7.5,30879
tt0338216,5.9,21601
tt0338325,5.7,16109
tt0338564,8.0,137706
tt0338751,7.5,406089
tt0338763,4.6,22289
tt0338949,7.4,2233
tt0339072,4.2,1553
tt0339079,7.2,1606
tt0339147,5.7,10022
tt0339334,5.2,4032
tt0339419,7.1,4865
tt0339450,7.0,2437
tt0339535,8.4,7920
tt0339642,5.1,2509
tt0339727,5.8,2152
tt0339824,5.5,1451
tt0340110,5.6,3871
tt0340137,5.7,2526
tt0340377,7.6,79242
tt0340855,7.3,172257
tt0341495,5.5,8668
tt0342150,7.8,3747
tt0342275,7.6,2882
tt0342508,4.8,2805
tt0343168,7.4,3868
tt0343221,7.6,4795
tt0343818,7.1,612052
tt0344273,7.0,4144
tt0345032,7.1,2543
tt0345128,7.1,1424
tt0345549,7.4,11906
tt0345950,7.2,111884
tt0346094,7.5,24587
tt0346491,5.6,182930
tt0346507,5.3,2963
tt0347149,8.2,507645
tt0347167,5.5,2821
tt0347246,7.4,42479
tt0347304,7.9,81311
tt0347369,5.1,2598
tt0347457,7.1,1572
tt0347618,7.1,71789
tt0348843,5.3,2528
tt0349047,5.5,18083
tt0349113,1.4,2233
tt0349205,5.9,116008
tt0349467,5.2,17844
tt0349703,4.3,2024
tt0349825,7.5,64262
tt0349878,7.6,1448
tt0349889,5.0,5516
tt0350194,5.7,2070
tt0350232,3.9,1671
tt0350258,7.7,164807
tt0350774,5.7,6408
tt0351238,7.6,2203
tt0351299,7.6,3090
tt0351795,5.8,1394
tt0352314,7.5,8412
tt0352994,7.3,7228
tt0353324,3.0,10481
tt0353357,5.5,2112
tt0353725,8.0,2302
tt0353969,8.1,262727
tt0354148,8.3,2442
tt0354538,5.4,2466
tt0354575,7.4,9653
tt0356154,5.9,1311
tt0356159,5.5,2906
tt0356443,5.0,3886
tt0356764,4.3,1111
tt0357054,5.7,4477
tt0357277,4.7,104662
tt0357282,8.1,2935
tt0357283,7.5,1315
tt0357585,4.7,5684
tt0357829,7.9,1921
tt0358273,7.8,279554
tt0358294,4.3,8414
tt0358345,5.7,1697
tt0358456,8.6,20473
tt0359013,5.8,200386
tt0359045,7.1,3766
tt0359950,7.3,368875
tt0360216,7.2,1191
tt0360717,7.2,468828
tt0360916,2.9,3984
tt0360960,7.6,1175
tt0361467,4.8,33512
tt0361596,7.5,134880
tt0361620,5.2,31255
tt0361670,7.2,2656
tt0361696,5.8,29854
tt0361818,7.9,6928
tt0361841,5.4,19814
tt0361925,5.3,14399
tt0362084,5.3,1533
tt0362129,5.8,3140
tt0362165,2.3,62165
tt0362227,7.4,532607
tt0362269,7.0,52510
tt0362270,7.2,220477
tt0362511,4.6,8576
tt0362942,3.3,2602
tt0363143,4.7,3644
tt0363226,7.4,53170
tt0363282,5.0,26305
tt0363409,5.8,3522
tt0363589,7.1,103706
tt0363852,4.9,2880
tt0364616,3.6,1256
tt0364751,5.9,53916
tt0364930,7.1,7244
tt0364986,1.9,8371
tt0365089,7.3,6105
tt0365109,7.4,3282
tt0365478,5.4,5832
tt0365480,4.5,1335
tt0366518,5.5,1648
tt0366555,5.4,2154
tt0366621,7.3,2533
tt0366627,7.1,124313
tt0366721,7.8,5715
tt0366840,8.0,11548
tt0366905,7.0,5870
tt0366943,7.3,7790
tt0366996,7.0,6565
tt0367085,4.6,26186
tt0367089,7.3,94500
tt0367631,5.5,19685
tt0367859,7.6,12575
tt0368249,5.1,1221
tt0368296,5.1,1748
tt0368400,8.0,4545
tt0368563,5.4,8466
tt0368578,4.8,36830
tt0368619,7.6,5294
tt0368658,7.1,11112
tt0368688,5.0,1871
tt0368711,7.9,4017
tt0368836,4.9,1094
tt0368909,7.2,81238
tt0368913,7.3,9863
tt0368962,7.5,1234
tt0368975,5.3,19326
tt0369226,2.4,48361
tt0369258,7.6,2871
tt0369339,7.5,465022
tt0369359,4.7,2422
tt0369436,5.7,88504
tt0369702,7.9,88675
tt0369735,5.6,68777
tt0370032,4.4,86322
tt0370082,5.8,3472
tt0370263,5.7,231665
tt0371280,7.4,5845
tt0372237,5.9,48142
tt0372279,7.5,2560
tt0372303,5.2,1701
tt0372478,7.2,2167
tt0372873,3.5,25915
tt0372909,4.9,3377
tt0373051,5.8,140264
tt0373416,4.4,6085
tt0373445,5.5,6272
tt0373469,7.4,248771
tt0373690,5.4,7725
tt0373712,5.4,1500
tt0373747,7.4,3500
tt0373856,7.8,19066
tt0373861,7.4,6560
tt0373889,7.5,694838
tt0374089,5.8,4097
tt0374252,5.7,2096
tt0374345,7.2,10989
tt0374536,4.9,78250
tt0374853,5.7,3524
tt0374887,8.2,97404
tt0375093,8.6,2828
tt0375100,4.6,2219
tt0375611,8.1,37430
tt0375782,5.6,2567
tt0375785,5.7,7557
tt0375878,8.0,7468
tt0375880,8.0,2723
tt0375997,7.6,2861
tt0376006,5.4,1863
tt0376105,5.2,19156
tt0376541,7.1,250072
tt0376649,5.3,2089
tt0376650,5.4,1574
tt0376720,4.7,1730
tt0376968,7.9,49354
tt0376990,5.1,2288
tt0377109,5.4,105598
tt0377556,7.1,7108
tt0377569,7.1,4268
tt0377643,8.0,1572
tt0377713,5.6,44518
tt0377744,4.8,3420
tt0377752,7.6,23061
tt0377818,5.2,84614
tt0377992,7.8,4572
tt0378194,8.0,864783
tt0378215,7.3,5417
tt0378284,7.7,13158
tt0378417,5.6,3048
tt0378848,5.8,2056
tt0378867,5.2,1377
tt0379217,7.0,70645
tt0379240,5.3,3596
tt0379270,5.8,1813
tt0379370,8.0,15399
tt0379375,7.7,2544
tt0379557,7.9,39778
tt0379730,7.9,1459
tt0380066,5.6,13410
tt0380164,5.6,2122
tt0380349,5.8,4691
tt0380420,5.2,1841
tt0380485,7.5,1267
tt0380615,7.3,1824
tt0381061,8.0,740308
tt0381361,3.4,1884
tt0381601,4.5,3621
tt0381637,7.6,4027
tt0381681,8.1,312912
tt0381682,4.4,5258
tt0381707,5.9,190966
tt0381838,7.2,2362
tt0381849,7.6,349890
tt0381966,5.6,33997
tt0382019,4.8,1630
tt0382028,2.0,4052
tt0382295,4.9,6848
tt0382330,7.5,19217
tt0382383,7.3,9770
tt0382385,5.4,1821
tt0382561,5.1,5867
tt0382628,5.6,67743
tt0382898,7.1,1171
tt0383010,5.2,34576
tt0383020,7.5,1353
tt0383060,4.4,24038
tt0383574,7.4,821347
tt0383846,8.4,12392
tt0383995,5.3,1613
tt0384286,5.8,29716
tt0384488,7.4,6600
